row,birdID,rep,bird_rep,start,end,video_filename,sex,mass_g,date,doy,config,flowerID,hour,min,min_midnight,rewarded,start_time_h,time_h,explore,different
1463,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,14,58,898,TRUE,810,1.466666667,FALSE,TRUE
1464,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,14,58,898,TRUE,810,1.466666667,FALSE,TRUE
1465,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,14,58,898,TRUE,810,1.466666667,FALSE,FALSE
1466,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,14,58,898,TRUE,810,1.466666667,FALSE,TRUE
1467,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,14,58,898,TRUE,810,1.466666667,FALSE,TRUE
1468,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",24,14,58,898,FALSE,810,1.466666667,TRUE,TRUE
1469,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",24,14,58,898,FALSE,810,1.466666667,TRUE,FALSE
1470,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,14,58,898,TRUE,810,1.466666667,FALSE,TRUE
1471,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,14,58,898,TRUE,810,1.466666667,FALSE,TRUE
1472,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",24,14,58,898,FALSE,810,1.466666667,TRUE,TRUE
1473,bird_181,5,bird_181-5,1330,1715,20211119_1458,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,14,58,898,TRUE,810,1.466666667,FALSE,TRUE
1474,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,13,913,TRUE,810,1.716666667,FALSE,FALSE
1475,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,15,13,913,TRUE,810,1.716666667,FALSE,TRUE
1476,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,13,913,TRUE,810,1.716666667,FALSE,TRUE
1477,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",24,15,13,913,FALSE,810,1.716666667,TRUE,TRUE
1478,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,13,913,TRUE,810,1.716666667,FALSE,TRUE
1479,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,13,913,TRUE,810,1.716666667,FALSE,FALSE
1480,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,13,913,TRUE,810,1.716666667,FALSE,FALSE
1481,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,13,913,TRUE,810,1.716666667,FALSE,FALSE
1482,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,13,913,TRUE,810,1.716666667,FALSE,FALSE
1483,bird_181,5,bird_181-5,1330,1715,20211119_1513,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,13,913,TRUE,810,1.716666667,FALSE,FALSE
1484,bird_181,5,bird_181-5,1330,1715,20211119_1525,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,25,925,FALSE,810,1.916666667,TRUE,TRUE
1485,bird_181,5,bird_181-5,1330,1715,20211119_1525,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,25,925,FALSE,810,1.916666667,TRUE,FALSE
1486,bird_181,5,bird_181-5,1330,1715,20211119_1525,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,15,25,925,TRUE,810,1.916666667,FALSE,TRUE
1487,bird_181,5,bird_181-5,1330,1715,20211119_1525,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,25,925,TRUE,810,1.916666667,FALSE,TRUE
1488,bird_181,5,bird_181-5,1330,1715,20211119_1525,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,25,925,TRUE,810,1.916666667,FALSE,FALSE
1489,bird_181,5,bird_181-5,1330,1715,20211119_1525,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,25,925,TRUE,810,1.916666667,FALSE,FALSE
1490,bird_181,5,bird_181-5,1330,1715,20211119_1525,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,25,925,TRUE,810,1.916666667,FALSE,FALSE
1491,bird_181,5,bird_181-5,1330,1715,20211119_1525,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",24,15,25,925,FALSE,810,1.916666667,TRUE,TRUE
1492,bird_181,5,bird_181-5,1330,1715,20211119_1526,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,26,926,FALSE,810,1.933333333,TRUE,TRUE
1493,bird_181,5,bird_181-5,1330,1715,20211119_1526,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,15,26,926,TRUE,810,1.933333333,FALSE,TRUE
1494,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",5,15,27,927,FALSE,810,1.95,TRUE,TRUE
1495,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",4,15,27,927,FALSE,810,1.95,TRUE,TRUE
1496,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",5,15,27,927,FALSE,810,1.95,TRUE,TRUE
1497,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,27,927,TRUE,810,1.95,FALSE,TRUE
1498,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,27,927,TRUE,810,1.95,FALSE,FALSE
1499,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,27,927,TRUE,810,1.95,FALSE,TRUE
1500,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",24,15,27,927,FALSE,810,1.95,TRUE,TRUE
1501,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",24,15,27,927,FALSE,810,1.95,TRUE,FALSE
1502,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,27,927,TRUE,810,1.95,FALSE,TRUE
1503,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,27,927,TRUE,810,1.95,FALSE,FALSE
1504,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,27,927,TRUE,810,1.95,FALSE,FALSE
1505,bird_181,5,bird_181-5,1330,1715,20211119_1527,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,15,27,927,TRUE,810,1.95,FALSE,TRUE
1506,bird_181,5,bird_181-5,1330,1715,20211119_1546,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",18,15,46,946,FALSE,810,2.266666667,TRUE,TRUE
1507,bird_181,5,bird_181-5,1330,1715,20211119_1546,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,46,946,FALSE,810,2.266666667,TRUE,TRUE
1508,bird_181,5,bird_181-5,1330,1715,20211119_1546,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,15,46,946,TRUE,810,2.266666667,FALSE,TRUE
1509,bird_181,5,bird_181-5,1330,1715,20211119_1546,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,46,946,TRUE,810,2.266666667,FALSE,TRUE
1510,bird_181,5,bird_181-5,1330,1715,20211119_1546,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,46,946,TRUE,810,2.266666667,FALSE,FALSE
1511,bird_181,5,bird_181-5,1330,1715,20211119_1547,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,47,947,TRUE,810,2.283333333,FALSE,FALSE
1512,bird_181,5,bird_181-5,1330,1715,20211119_1547,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",24,15,47,947,FALSE,810,2.283333333,TRUE,TRUE
1513,bird_181,5,bird_181-5,1330,1715,20211119_1547,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,47,947,TRUE,810,2.283333333,FALSE,TRUE
1514,bird_181,5,bird_181-5,1330,1715,20211119_1547,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,47,947,TRUE,810,2.283333333,FALSE,FALSE
1515,bird_181,5,bird_181-5,1330,1715,20211119_1547,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,47,947,FALSE,810,2.283333333,TRUE,TRUE
1516,bird_181,5,bird_181-5,1330,1715,20211119_1547,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,15,47,947,TRUE,810,2.283333333,FALSE,TRUE
1517,bird_181,5,bird_181-5,1330,1715,20211119_1548,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,48,948,FALSE,810,2.3,TRUE,TRUE
1518,bird_181,5,bird_181-5,1330,1715,20211119_1548,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,48,948,TRUE,810,2.3,FALSE,TRUE
1519,bird_181,5,bird_181-5,1330,1715,20211119_1548,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,48,948,TRUE,810,2.3,FALSE,FALSE
1520,bird_181,5,bird_181-5,1330,1715,20211119_1548,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,48,948,TRUE,810,2.3,FALSE,FALSE
1521,bird_181,5,bird_181-5,1330,1715,20211119_1548,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,48,948,FALSE,810,2.3,TRUE,TRUE
1522,bird_181,5,bird_181-5,1330,1715,20211119_1554,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,54,954,FALSE,810,2.4,TRUE,FALSE
1523,bird_181,5,bird_181-5,1330,1715,20211119_1554,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,54,954,FALSE,810,2.4,TRUE,FALSE
1524,bird_181,5,bird_181-5,1330,1715,20211119_1554,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,54,954,FALSE,810,2.4,TRUE,FALSE
1525,bird_181,5,bird_181-5,1330,1715,20211119_1554,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,54,954,TRUE,810,2.4,FALSE,TRUE
1526,bird_181,5,bird_181-5,1330,1715,20211119_1554,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,15,54,954,TRUE,810,2.4,FALSE,TRUE
1527,bird_181,5,bird_181-5,1330,1715,20211119_1554,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",15,15,54,954,TRUE,810,2.4,FALSE,TRUE
1528,bird_181,5,bird_181-5,1330,1715,20211119_1554,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,15,54,954,FALSE,810,2.4,TRUE,TRUE
1529,bird_181,5,bird_181-5,1330,1715,20211119_1606,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,16,6,966,FALSE,810,2.6,TRUE,FALSE
1530,bird_181,5,bird_181-5,1330,1715,20211119_1606,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",27,16,6,966,FALSE,810,2.6,TRUE,TRUE
1531,bird_181,5,bird_181-5,1330,1715,20211119_1606,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,6,966,TRUE,810,2.6,FALSE,TRUE
1532,bird_181,5,bird_181-5,1330,1715,20211119_1606,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,6,966,TRUE,810,2.6,FALSE,TRUE
1533,bird_181,5,bird_181-5,1330,1715,20211119_1606,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,6,966,TRUE,810,2.6,FALSE,TRUE
1534,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,13,973,TRUE,810,2.716666667,FALSE,TRUE
1535,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,13,973,TRUE,810,2.716666667,FALSE,TRUE
1536,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,16,13,973,FALSE,810,2.716666667,TRUE,TRUE
1537,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,13,973,TRUE,810,2.716666667,FALSE,TRUE
1538,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,13,973,TRUE,810,2.716666667,FALSE,FALSE
1539,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,13,973,TRUE,810,2.716666667,FALSE,TRUE
1540,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",16,16,13,973,FALSE,810,2.716666667,TRUE,TRUE
1541,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,13,973,TRUE,810,2.716666667,FALSE,TRUE
1542,bird_181,5,bird_181-5,1330,1715,20211119_1613,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,13,973,TRUE,810,2.716666667,FALSE,TRUE
1543,bird_181,5,bird_181-5,1330,1715,20211119_1627,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,27,987,TRUE,810,2.95,FALSE,TRUE
1544,bird_181,5,bird_181-5,1330,1715,20211119_1627,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,27,987,TRUE,810,2.95,FALSE,TRUE
1545,bird_181,5,bird_181-5,1330,1715,20211119_1627,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,27,987,TRUE,810,2.95,FALSE,FALSE
1546,bird_181,5,bird_181-5,1330,1715,20211119_1627,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",27,16,27,987,FALSE,810,2.95,TRUE,TRUE
1547,bird_181,5,bird_181-5,1330,1715,20211119_1627,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,27,987,TRUE,810,2.95,FALSE,TRUE
1548,bird_181,5,bird_181-5,1330,1715,20211119_1628,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,28,988,TRUE,810,2.966666667,FALSE,TRUE
1549,bird_181,5,bird_181-5,1330,1715,20211119_1628,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,28,988,TRUE,810,2.966666667,FALSE,FALSE
1550,bird_181,5,bird_181-5,1330,1715,20211119_1628,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,28,988,TRUE,810,2.966666667,FALSE,FALSE
1551,bird_181,5,bird_181-5,1330,1715,20211119_1628,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",26,16,28,988,TRUE,810,2.966666667,FALSE,TRUE
1552,bird_181,5,bird_181-5,1330,1715,20211119_1628,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,28,988,TRUE,810,2.966666667,FALSE,TRUE
1553,bird_181,5,bird_181-5,1330,1715,20211119_1628,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,28,988,TRUE,810,2.966666667,FALSE,FALSE
1554,bird_181,5,bird_181-5,1330,1715,20211119_1628,male,3.45,2021-11-19,323,"26, 76, 9, 56, 11, 58, 15, 29, 21, 10, 96, 48, 91, 81, 52, 62, 69, 2, 25, 66, 1, 98, 6, 41, 44",25,16,28,988,TRUE,810,2.966666667,FALSE,FALSE
